"Category by Replication",22:55:19,"junho 17, 2019",,"Unnamed Project","Replications:",3,"Replication 1","Start Time:","50,00","Stop Time:","500,00",,"Time Units:","Seconds","Queue","Other","Number Waiting","Average",,"Half Width","Minimum","Maximum","App 3  Disk.Queue",,0.4437,,,"0,186800984",,,,0,,6.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
"Category by Replication",22:55:19,"junho 17, 2019",,"Unnamed Project","Replications:",3,"Replication 1","Start Time:","50,00","Stop Time:","500,00",,"Time Units:","Seconds","Queue","Other","Number Waiting","Average",,"Half Width","Minimum","Maximum","App 3  GPU.Queue",,1.1714,,,"0,451855825",,,,0,,12.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
"Category by Replication",22:55:19,"junho 17, 2019",,"Unnamed Project","Replications:",3,"Replication 1","Start Time:","50,00","Stop Time:","500,00",,"Time Units:","Seconds","Queue","Other","Number Waiting","Average",,"Half Width","Minimum","Maximum","DB Server  Cache.Queue",,0.2915,,,"(Insufficient)",,,,0,,8.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
"Category by Replication",22:55:19,"junho 17, 2019",,"Unnamed Project","Replications:",3,"Replication 1","Start Time:","50,00","Stop Time:","500,00",,"Time Units:","Seconds","Queue","Other","Number Waiting","Average",,"Half Width","Minimum","Maximum","DB Server  CPU.Queue",,1.5588,,,"0,499227815",,,,0,,18.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
"Category by Replication",22:55:19,"junho 17, 2019",,"Unnamed Project","Replications:",3,"Replication 1","Start Time:","50,00","Stop Time:","500,00",,"Time Units:","Seconds","Queue","Other","Number Waiting","Average",,"Half Width","Minimum","Maximum","DB Server Disk.Queue",,0.5645,,,"0,159807571",,,,0,,10.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
"Category by Replication",22:55:19,"junho 17, 2019",,"Unnamed Project","Replications:",3,"Replication 1","Start Time:","50,00","Stop Time:","500,00",,"Time Units:","Seconds","Queue","Other","Number Waiting","Average",,"Half Width","Minimum","Maximum","Load Balancer.Queue",,0.5192,,,"0,156693801",,,,0,,10.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
"Category by Replication",22:55:19,"junho 17, 2019",,"Unnamed Project","Replications:",3,"Replication 1","Start Time:","50,00","Stop Time:","500,00",,"Time Units:","Seconds","Queue","Other","Number Waiting","Average",,"Half Width","Minimum","Maximum","Web Service CPU.Queue",,0.6702,,,"0,233447256",,,,0,,15.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
"Category by Replication",22:55:19,"junho 17, 2019",,"Unnamed Project","Replications:",3,"Replication 1","Start Time:","50,00","Stop Time:","500,00",,"Time Units:","Seconds","Resource","Usage","Instantaneous Utilization","Average",,"Half Width","Minimum","Maximum","Resource App 1 CPU",,0.4155,,,"0,045417677",,,,0,,1.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
"Category by Replication",22:55:19,"junho 17, 2019",,"Unnamed Project","Replications:",3,"Replication 1","Start Time:","50,00","Stop Time:","500,00",,"Time Units:","Seconds","Resource","Usage","Instantaneous Utilization","Average",,"Half Width","Minimum","Maximum","Resource App 1 Disk",,0.2364,,,"0,053648863",,,,0,,1.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
"Category by Replication",22:55:19,"junho 17, 2019",,"Unnamed Project","Replications:",3,"Replication 1","Start Time:","50,00","Stop Time:","500,00",,"Time Units:","Seconds","Resource","Usage","Instantaneous Utilization","Average",,"Half Width","Minimum","Maximum","Resource App 2 CPU",,0.4188,,,"0,047211223",,,,0,,1.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
"Category by Replication",22:55:19,"junho 17, 2019",,"Unnamed Project","Replications:",3,"Replication 1","Start Time:","50,00","Stop Time:","500,00",,"Time Units:","Seconds","Resource","Usage","Instantaneous Utilization","Average",,"Half Width","Minimum","Maximum","Resource App 2 Disk",,0.4532,,,"(Insufficient)",,,,0,,1.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
"Category by Replication",22:55:19,"junho 17, 2019",,"Unnamed Project","Replications:",3,"Replication 1","Start Time:","50,00","Stop Time:","500,00",,"Time Units:","Seconds","Resource","Usage","Instantaneous Utilization","Average",,"Half Width","Minimum","Maximum","Resource App 3  GPU",,0.6376,,,"0,055173972",,,,0,,1.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
"Category by Replication",22:55:19,"junho 17, 2019",,"Unnamed Project","Replications:",3,"Replication 1","Start Time:","50,00","Stop Time:","500,00",,"Time Units:","Seconds","Resource","Usage","Instantaneous Utilization","Average",,"Half Width","Minimum","Maximum","Resource App 3 Disk",,0.5269,,,"0,068721132",,,,0,,1.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
