22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Entity","Time","Other Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","Entity 1",,,0.00,,,"0,00",,,,,,,0.00,,,,,,0.00,,0.00,,,0.00,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Entity","Time","Other Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","Entity 1",,,0.00,,,"0,00",,,,,,,0.00,,,,,,0.00,,0.00,,,0.00,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Entity","Time","Total Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","Entity 1",,,2.2324,,,"0,39",,,,,,,2.0502,,,,,,2.3351,,0.1091,,,18.0654,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Entity","Time","Total Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","Entity 1",,,2.2324,,,"0,39",,,,,,,2.0502,,,,,,2.3351,,0.1091,,,18.0654,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Entity","Time","Total Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","Entity 1",,,2.2324,,,"0,39",,,,,,,2.0502,,,,,,2.3351,,0.1091,,,18.0654,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Entity","Other","Number In","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,,,"Entity 1",,,,2218.00,,"109,73",,,2192.00,,,,,,,2269.00,,,,,,,,,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Entity","Other","Number In","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,,,"Entity 1",,,,2218.00,,"109,73",,,2192.00,,,,,,,2269.00,,,,,,,,,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Entity","Other","Number In","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,,,"Entity 1",,,,2218.00,,"109,73",,,2192.00,,,,,,,2269.00,,,,,,,,,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Entity","Other","Number Out","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,,,"Entity 1",,,,2221.00,,"137,58",,,2180.00,,,,,,,2284.00,,,,,,,,,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Entity","Other","Number Out","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,,,"Entity 1",,,,2221.00,,"137,58",,,2180.00,,,,,,,2284.00,,,,,,,,,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Entity","Other","Number Out","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,,,"Entity 1",,,,2221.00,,"137,58",,,2180.00,,,,,,,2284.00,,,,,,,,,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Entity","Other","WIP","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","Entity 1",,,10.9881,,,"2,20",,,,,,,9.9807,,,,,,11.6327,,0.00,,,35.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Entity","Other","WIP","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","Entity 1",,,10.9881,,,"2,20",,,,,,,9.9807,,,,,,11.6327,,0.00,,,35.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Entity","Other","WIP","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","Entity 1",,,10.9881,,,"2,20",,,,,,,9.9807,,,,,,11.6327,,0.00,,,35.0000,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 1  CPU.Queue",,,0.1719,,,"0,15",,,,,,,0.1236,,,,,,0.2406,,0.00,,,2.4119,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 1  CPU.Queue",,,0.1719,,,"0,15",,,,,,,0.1236,,,,,,0.2406,,0.00,,,2.4119,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 1  CPU.Queue",,,0.1719,,,"0,15",,,,,,,0.1236,,,,,,0.2406,,0.00,,,2.4119,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 1  Disk.Queue",,,0.1456,,,"0,07",,,,,,,0.1262,,,,,,0.1789,,0.00,,,3.2351,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 1  Disk.Queue",,,0.1456,,,"0,07",,,,,,,0.1262,,,,,,0.1789,,0.00,,,3.2351,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 1  Disk.Queue",,,0.1456,,,"0,07",,,,,,,0.1262,,,,,,0.1789,,0.00,,,3.2351,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 2  Disk.Queue",,,0.6002,,,"0,41",,,,,,,0.4569,,,,,,0.7790,,0.00,,,6.8426,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 2  Disk.Queue",,,0.6002,,,"0,41",,,,,,,0.4569,,,,,,0.7790,,0.00,,,6.8426,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 2  Disk.Queue",,,0.6002,,,"0,41",,,,,,,0.4569,,,,,,0.7790,,0.00,,,6.8426,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 2 CPU.Queue",,,0.2038,,,"0,08",,,,,,,0.1834,,,,,,0.2414,,0.00,,,2.5011,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 2 CPU.Queue",,,0.2038,,,"0,08",,,,,,,0.1834,,,,,,0.2414,,0.00,,,2.5011,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
22:56:07,"Category Overview","junho 17, 2019","Values Across All Replications","Unnamed Project",,"Replications:",3,"Time Units:","Seconds","Queue","Time","Waiting Time","Average",,"Half Width","Minimum

Average",,"Maximum

Average",,"Minimum

Value","Maximum

Value","App 2 CPU.Queue",,,0.2038,,,"0,08",,,,,,,0.1834,,,,,,0.2414,,0.00,,,2.5011,"Model Filename:","C:\Users\Hadrizia\Desktop\proj_git","Page",1,"of",1
